BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	batch	cell line	compound	source_name	time-point	group
SAMN06611497	SRR5353069	2018-02-26T08:47:19Z	2017-03-17T14:18:38Z	18226277	1840853977	0	101	638		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353069/SRR5353069.1	SRX2649296		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054507	simple	9606	Homo sapiens	GSM2540139							no					GEO	SRA546763		public	BBC45284BEE0EB7E2BB90904BD0DFABA	E121F4A999AA2521A7E9AF0F14E365DB	6611497	AUY922_0.02_24 [CR13D4]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054507	GSM2540139	12A	H-STS NET	AUY922	H-STS NET cell line, AUY922, 24h	24h	AUY922.24
SAMN06611496	SRR5353070	2018-02-26T08:47:19Z	2017-03-17T14:19:33Z	16715265	1688241765	0	101	585		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5353070/SRR5353070.1	SRX2649297		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054508	simple	9606	Homo sapiens	GSM2540140							no					GEO	SRA546763		public	95F2D73D9CE5A4751D77B4FE02E9326E	9BB9C581F3CE59AF0EFAC874B793DB97	6611496	AUY922_0.02_24 [CR13D5]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054508	GSM2540140	12A	H-STS NET	AUY922	H-STS NET cell line, AUY922, 24h	24h	AUY922.24
SAMN06611495	SRR5353071	2018-02-26T08:47:19Z	2017-03-17T14:17:38Z	22841806	2307022406	0	101	734		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5353071/SRR5353071.1	SRX2649298		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054505	simple	9606	Homo sapiens	GSM2540141							no					GEO	SRA546763		public	FA185D1B40B59FE7D6AA81431E6D62D3	403356DDA4EBB744D66796F36C95F96B	6611495	BGJ398_4.56_24 [CR13B8]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054505	GSM2540141	12A	H-STS NET	BGJ398	H-STS NET cell line, BGJ398, 24h	24h	BGJ398.24
SAMN06611493	SRR5353072	2018-02-26T08:47:19Z	2017-03-17T14:19:20Z	21432341	2164666441	0	101	720		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353072/SRR5353072.1	SRX2649299		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054509	simple	9606	Homo sapiens	GSM2540142							no					GEO	SRA546763		public	0986CABE38EAAA5FFF8687F2C6D43F44	7D584C486C4CC089FF3BC10D5B3D4063	6611493	BGJ398_4.56_24 [CR13B9]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054509	GSM2540142	12A	H-STS NET	BGJ398	H-STS NET cell line, BGJ398, 24h	24h	BGJ398.24
SAMN06611492	SRR5353073	2018-02-26T08:47:19Z	2017-03-17T14:26:06Z	32139768	3246116568	0	101	1120		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353073/SRR5353073.1	SRX2649300		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054511	simple	9606	Homo sapiens	GSM2540143							no					GEO	SRA546763		public	A7E8F3BFC911EF2FE805999ED8433C34	857D5054ED58CC2FE5B148E017D77D20	6611492	BIO_3_24 [CR13A1]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054511	GSM2540143	12A	H-STS NET	BIO	H-STS NET cell line, BIO, 24h	24h	BIO.24
SAMN06611577	SRR5353074	2018-02-26T08:47:19Z	2017-03-17T14:21:24Z	31763606	3208124206	0	101	1108		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5353074/SRR5353074.1	SRX2649301		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054513	simple	9606	Homo sapiens	GSM2540144							no					GEO	SRA546763		public	13F7F056F72B4BFE79ECB1198D94E17E	53035556E8477ECFE08C75B8448156E9	6611577	BIO_3_24 [CR13A2]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054513	GSM2540144	12A	H-STS NET	BIO	H-STS NET cell line, BIO, 24h	24h	BIO.24
SAMN06611576	SRR5353075	2018-02-26T08:47:19Z	2017-03-17T14:20:01Z	20485351	2069020451	0	101	722		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353075/SRR5353075.1	SRX2649302		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054512	simple	9606	Homo sapiens	GSM2540145							no					GEO	SRA546763		public	3E45F3A07464B49671BFB766EA3E6BC1	6E8916F547DE577EE9A92DD7E5AF29EC	6611576	BKM120_1.2_24 [CR13A3]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054512	GSM2540145	12A	H-STS NET	BKM120	H-STS NET cell line, BKM120, 24h	24h	BKM120.24
SAMN06611575	SRR5353076	2018-02-26T08:47:19Z	2017-03-17T14:17:11Z	20058401	2025898501	0	101	712		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353076/SRR5353076.1	SRX2649303		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054510	simple	9606	Homo sapiens	GSM2540146							no					GEO	SRA546763		public	EE26CCDE8C460640FA25EDF50544C1BE	B659CC6BDBDC6DF0AD7366222B890129	6611575	BKM120_1.2_24 [CR13A4]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054510	GSM2540146	12A	H-STS NET	BKM120	H-STS NET cell line, BKM120, 24h	24h	BKM120.24
SAMN06611574	SRR5353077	2018-02-26T08:47:19Z	2017-03-17T14:15:30Z	17927838	1810711638	0	101	624		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353077/SRR5353077.1	SRX2649304		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054515	simple	9606	Homo sapiens	GSM2540147							no					GEO	SRA546763		public	49787BC90353BB5C2BAE96935194E3CB	8EC94D092739A5B4E8B1A716D852CBA1	6611574	BYL719_19.4_24 [CR13D2]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054515	GSM2540147	12A	H-STS NET	BYL719	H-STS NET cell line, BYL719, 24h	24h	BYL719.24
SAMN06611494	SRR5353078	2018-02-26T08:47:19Z	2017-03-17T14:17:48Z	18119960	1830115960	0	101	630		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353078/SRR5353078.1	SRX2649305		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054514	simple	9606	Homo sapiens	GSM2540148							no					GEO	SRA546763		public	70ECC1D16CA8F4C60B8C77FF210A0AEC	6A580813CDB13C7D7831E78111589B01	6611494	BYL719_19.4_24 [CR13D3]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054514	GSM2540148	12A	H-STS NET	BYL719	H-STS NET cell line, BYL719, 24h	24h	BYL719.24
SAMN06611573	SRR5353079	2018-02-26T08:47:19Z	2017-03-17T14:20:32Z	20328770	2053205770	0	101	711		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5353079/SRR5353079.1	SRX2649306		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054517	simple	9606	Homo sapiens	GSM2540149							no					GEO	SRA546763		public	21E1BDC5F9100B2C510BF2A940ACAFF1	83874DBB69831867CC6725118FAEF083	6611573	CAY10618 in Methanol_7.4_24 [CR13A5]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054517	GSM2540149	12B	H-STS NET	CAY10618 in Methanol	H-STS NET cell line, CAY10618 in Methanol, 24h	24h	CAY10618_in_Methanol.24
SAMN06611572	SRR5353080	2018-02-26T08:47:19Z	2017-03-17T14:19:16Z	20955540	2116509540	0	101	742		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353080/SRR5353080.1	SRX2649307		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054516	simple	9606	Homo sapiens	GSM2540150							no					GEO	SRA546763		public	DFB088D15F20C8A96966BAE1649006DD	238D560107AB5A7282DDCAC2ABC2C471	6611572	CAY10618 in Methanol_7.4_24 [CR13A6]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054516	GSM2540150	12B	H-STS NET	CAY10618 in Methanol	H-STS NET cell line, CAY10618 in Methanol, 24h	24h	CAY10618_in_Methanol.24
SAMN06611571	SRR5353081	2018-02-26T08:47:19Z	2017-03-17T14:17:50Z	17233708	1740604508	0	101	558		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353081/SRR5353081.1	SRX2649308		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054519	simple	9606	Homo sapiens	GSM2540151							no					GEO	SRA546763		public	F2A77D7CD26D6C83E1877C6F50D25C39	BBE2D0B6225E4CF06A4DAC76E2135CCF	6611571	Methanol__24 [CR13B4]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054519	GSM2540151	12B	H-STS NET	Methanol	H-STS NET cell line, Methanol, 24h	24h	Methanol.24
SAMN06611570	SRR5353082	2018-02-26T08:47:19Z	2017-03-17T14:26:22Z	20462632	2066725832	0	101	661		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353082/SRR5353082.1	SRX2649309		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054522	simple	9606	Homo sapiens	GSM2540152							no					GEO	SRA546763		public	1F65DC6DE388B44B37876B27C49AEC68	03F6F361ADCE43BDC04A2BB26194F1B2	6611570	Methanol__24 [CR13B5]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054522	GSM2540152	12B	H-STS NET	Methanol	H-STS NET cell line, Methanol, 24h	24h	Methanol.24
SAMN06611569	SRR5353083	2018-02-26T08:47:19Z	2017-03-17T14:21:53Z	19747648	1994512448	0	101	693		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353083/SRR5353083.1	SRX2649310		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054520	simple	9606	Homo sapiens	GSM2540153							no					GEO	SRA546763		public	86BA9AC5B9364301B1D7935D2A2DEE8A	8F64D5E8B6EB5747D240886F01D71AD3	6611569	Ciclopirox_3_24 [CR13A7]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054520	GSM2540153	12A	H-STS NET	Ciclopirox	H-STS NET cell line, Ciclopirox, 24h	24h	Ciclopirox.24
SAMN06611568	SRR5353084	2018-02-26T08:47:19Z	2017-03-17T14:18:13Z	19341679	1953509579	0	101	655		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353084/SRR5353084.1	SRX2649311		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054518	simple	9606	Homo sapiens	GSM2540154							no					GEO	SRA546763		public	E5C80B994AD5328C46DA42EC496690D6	49B080A0D627B697B7DFAE4A0A1D4B96	6611568	DMSO__24 [CR13C2]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054518	GSM2540154	12A	H-STS NET	DMSO	H-STS NET cell line, DMSO, 24h	24h	DMSO.24
SAMN06611567	SRR5353085	2018-02-26T08:47:19Z	2017-03-17T14:27:23Z	19694313	1989125613	0	101	670		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353085/SRR5353085.1	SRX2649312		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054521	simple	9606	Homo sapiens	GSM2540155							no					GEO	SRA546763		public	DEE9E79EBB55865C5298DD6581A81ABB	24FD83F19D6450C09C5E1E3C499C3F04	6611567	DMSO__24 [CR13C3]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054521	GSM2540155	12A	H-STS NET	DMSO	H-STS NET cell line, DMSO, 24h	24h	DMSO.24
SAMN06611566	SRR5353086	2018-02-26T08:47:19Z	2017-03-17T14:16:13Z	17082331	1725315431	0	101	575		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353086/SRR5353086.1	SRX2649313		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054524	simple	9606	Homo sapiens	GSM2540156							no					GEO	SRA546763		public	382585E4F26D5857AB2B862CBFDB7857	98468ECDDD8D76CA5D9F79E15E46C110	6611566	INC280_20_24 [CR13C10]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054524	GSM2540156	12A	H-STS NET	INC280	H-STS NET cell line, INC280, 24h	24h	INC280.24
SAMN06611565	SRR5353087	2018-02-26T08:47:19Z	2017-03-17T14:19:53Z	15569608	1572530408	0	101	527		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353087/SRR5353087.1	SRX2649314		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054523	simple	9606	Homo sapiens	GSM2540157							no					GEO	SRA546763		public	90CBBCB8BF495B0CBCF4A6996B09EE55	3D648DC1E4F3D2F94D9135F87207FE20	6611565	INC280_20_24 [CR13C11]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054523	GSM2540157	12A	H-STS NET	INC280	H-STS NET cell line, INC280, 24h	24h	INC280.24
SAMN06611564	SRR5353088	2018-02-26T08:47:19Z	2017-03-17T14:34:32Z	28052395	2833291895	0	101	893		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353088/SRR5353088.1	SRX2649315		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054525	simple	9606	Homo sapiens	GSM2540158							no					GEO	SRA546763		public	0AF3E20E5D3D8CEB7A8393CCC1793DBE	CADB74BC37FE2FD9AFF74853EAC3A8E0	6611564	KU-0063794_0.04_24 [CR13A12]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054525	GSM2540158	12A	H-STS NET	KU-0063794	H-STS NET cell line, KU-0063794, 24h	24h	KU_0063794.24
SAMN06611563	SRR5353089	2018-02-26T08:47:19Z	2017-03-17T14:19:28Z	21403126	2161715726	0	101	687		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5353089/SRR5353089.1	SRX2649316		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054526	simple	9606	Homo sapiens	GSM2540159							no					GEO	SRA546763		public	9F6DAD39844C5B547443CEBFA1C79A6D	A430B9FDD38554346B11D83017C8881A	6611563	KU-0063794_0.04_24 [CR13B1]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054526	GSM2540159	12A	H-STS NET	KU-0063794	H-STS NET cell line, KU-0063794, 24h	24h	KU_0063794.24
SAMN06611562	SRR5353090	2018-02-26T08:47:19Z	2017-03-17T14:22:37Z	18270111	1845281211	0	101	646		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353090/SRR5353090.1	SRX2649317		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054528	simple	9606	Homo sapiens	GSM2540160							no					GEO	SRA546763		public	D995D3BB57BFF73FF78AB293B384A352	9348662B2E47150F1537C9E7EC45769A	6611562	LDK378_2.8_24 [CR13A8]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054528	GSM2540160	12A	H-STS NET	LDK378	H-STS NET cell line, LDK378, 24h	24h	LDK378.24
SAMN06611561	SRR5353091	2018-02-26T08:47:19Z	2017-03-17T14:19:48Z	19886251	2008511351	0	101	640		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353091/SRR5353091.1	SRX2649318		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054529	simple	9606	Homo sapiens	GSM2540161							no					GEO	SRA546763		public	FCDD4021077D11BC93E8AD98E81CAB81	7D16B3168A86B2EC55CCE98AAFE585BF	6611561	LDK378_2.8_24 [CR13A9]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054529	GSM2540161	12A	H-STS NET	LDK378	H-STS NET cell line, LDK378, 24h	24h	LDK378.24
SAMN06611560	SRR5353092	2018-02-26T08:47:19Z	2017-03-17T14:17:07Z	19362605	1955623105	0	101	657		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353092/SRR5353092.1	SRX2649319		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054530	simple	9606	Homo sapiens	GSM2540162							no					GEO	SRA546763		public	11B62A557D4284EFECE1D674A1020C25	44129188D07CB2AE30534D7A74D34EBD	6611560	LEE011_26.32_24 [CR13C4]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054530	GSM2540162	12A	H-STS NET	LEE011	H-STS NET cell line, LEE011, 24h	24h	LEE011.24
SAMN06611559	SRR5353093	2018-02-26T08:47:19Z	2017-03-17T14:17:13Z	20999748	2120974548	0	101	706		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5353093/SRR5353093.1	SRX2649320		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054532	simple	9606	Homo sapiens	GSM2540163							no					GEO	SRA546763		public	169AACD49F3B8562544BCA3AA81E6136	FEED99619613D1BB19ECE2F680F6D59A	6611559	LEE011_26.32_24 [CR13C5]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054532	GSM2540163	12A	H-STS NET	LEE011	H-STS NET cell line, LEE011, 24h	24h	LEE011.24
SAMN06611558	SRR5353094	2018-02-26T08:47:19Z	2017-03-17T14:20:06Z	24672037	2491875737	0	101	795		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353094/SRR5353094.1	SRX2649321		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054527	simple	9606	Homo sapiens	GSM2540164							no					GEO	SRA546763		public	8F144B21B7E623A9D64DB893719E9A9F	8E471FBFF7FCADA1A8C244A01A73EAAD	6611558	Leptomycin B in Ethanol_0.00012_24 [CR13A10]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054527	GSM2540164	12C	H-STS NET	Leptomycin B in Ethanol	H-STS NET cell line, Leptomycin B in Ethanol, 24h	24h	Leptomycin_B_in_Ethanol.24
SAMN06611557	SRR5353095	2018-02-26T08:47:19Z	2017-03-17T14:19:16Z	20702503	2090952803	0	101	667		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353095/SRR5353095.1	SRX2649322		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054531	simple	9606	Homo sapiens	GSM2540165							no					GEO	SRA546763		public	F2CE303DEBCDA70897B0D2A6EF39D4C0	177CA0FEF34EC25546CFBC77C5E771B0	6611557	Leptomycin B in Ethanol_0.00012_24 [CR13A11]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054531	GSM2540165	12C	H-STS NET	Leptomycin B in Ethanol	H-STS NET cell line, Leptomycin B in Ethanol, 24h	24h	Leptomycin_B_in_Ethanol.24
SAMN06611556	SRR5353096	2018-02-26T08:47:19Z	2017-03-17T14:17:52Z	16226467	1638873167	0	101	545		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353096/SRR5353096.1	SRX2649323		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054533	simple	9606	Homo sapiens	GSM2540166							no					GEO	SRA546763		public	D2A1E125FD53654D19F985361FCC9571	6C8F19D2ECB977383F827FF62E645D1B	6611556	Ethanol__24 [CR13B10]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054533	GSM2540166	12C	H-STS NET	Ethanol	H-STS NET cell line, Ethanol, 24h	24h	Ethanol.24
SAMN06611555	SRR5353097	2018-02-26T08:47:19Z	2017-03-17T14:18:42Z	19147068	1933853868	0	101	645		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5353097/SRR5353097.1	SRX2649324		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054537	simple	9606	Homo sapiens	GSM2540167							no					GEO	SRA546763		public	3F97DCAF11C1DEE269CAF3275C4ED358	B19125053E9F9A7A129B179AAB8D35C1	6611555	Ethanol__24 [CR13B11]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054537	GSM2540167	12C	H-STS NET	Ethanol	H-STS NET cell line, Ethanol, 24h	24h	Ethanol.24
SAMN06611923	SRR5353098	2018-02-26T08:47:19Z	2017-03-17T14:17:24Z	17974083	1815382383	0	101	575		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353098/SRR5353098.1	SRX2649325		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054535	simple	9606	Homo sapiens	GSM2540168							no					GEO	SRA546763		public	AE78BDAF83D82CF0061D734B59AFEE33	04F3AC77CB15624E93B58A4C589B9412	6611923	LY-2183240_0.64_24 [CR13B6]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054535	GSM2540168	12A	H-STS NET	LY-2183240	H-STS NET cell line, LY-2183240, 24h	24h	LY_2183240.24
SAMN06611922	SRR5353099	2018-02-26T08:47:19Z	2017-03-17T14:20:14Z	19206246	1939830846	0	101	620		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5353099/SRR5353099.1	SRX2649326		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054538	simple	9606	Homo sapiens	GSM2540169							no					GEO	SRA546763		public	7D4FEC5EC936F9A18E251F8A23A98CF7	64FB70108DC4871A1E59C41B6CB0C5A9	6611922	LY-2183240_0.64_24 [CR13B7]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054538	GSM2540169	12A	H-STS NET	LY-2183240	H-STS NET cell line, LY-2183240, 24h	24h	LY_2183240.24
SAMN06611921	SRR5353100	2018-02-26T08:47:20Z	2017-03-17T14:22:35Z	19507341	1970241441	0	101	655		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR5353100/SRR5353100.1	SRX2649327		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054534	simple	9606	Homo sapiens	GSM2540170							no					GEO	SRA546763		public	7F0F0C2CEF69C7A38C146C48447E48D0	0726B32EF8FED9AE0912095C72F876DA	6611921	NIlotinib_7.68_24 [CR13C8]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054534	GSM2540170	12A	H-STS NET	NIlotinib	H-STS NET cell line, NIlotinib, 24h	24h	NIlotinib.24
SAMN06611920	SRR5353101	2018-02-26T08:47:20Z	2017-03-17T14:16:34Z	18126937	1830820637	0	101	608		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR5353101/SRR5353101.1	SRX2649328		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102077	PRJNA379584	2	379584	SRS2054536	simple	9606	Homo sapiens	GSM2540171							no					GEO	SRA546763		public	17E4FA1BD62A494BF537F58232FF0A69	B0B19B884CEB890806124CDCC594E499	6611920	NIlotinib_7.68_24 [CR13C9]	Systems Biology, Joint Centers for Systems Biology, Columbia University	9606	SRS2054536	GSM2540171	12A	H-STS NET	NIlotinib	H-STS NET cell line, NIlotinib, 24h	24h	NIlotinib.24
