BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex.x	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	Sex.y	age	cell line	collection_date	geo_loc_name	provider	source_name	treatment	vendor id	group
SAMN27110220	SRR19983047	2023-04-24T18:39:03Z	2022-07-05T14:52:24Z	3405871	168868428	0	49	75		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983047/SRR19983047.lite.1	SRX16025095	GSM5985209	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705315	simple	9606	Homo sapiens	GSM5985209							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	01001229F5AFD15ABF4FC6466E17B7A8	E07717E34BF53197482271355FFBB747	27110220	du145_DU145PS2A_B12_Busulfan_0.295_24	Department of Systems Biology, Columbia University	9606	SRS13705315	GSM5985209	male	69	DU145	missing	missing	ATCC	prostate cancer	Busulfan	HTB-81	DU145.Busulfan.24hr
SAMN27110221	SRR19983048	2023-04-24T18:39:03Z	2022-07-05T14:52:42Z	4013296	198933394	0	49	87		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983048/SRR19983048.lite.1	SRX16025094	GSM5985208	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705314	simple	9606	Homo sapiens	GSM5985208							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	0549C827BB1840DB0EF7237EDB0CDAA4	6E69E8B11EA5C5D290A006735C986330	27110221	du145_DU145PS2A_B11_Teniposide_0.045_24	Department of Systems Biology, Columbia University	9606	SRS13705314	GSM5985208	male	69	DU145	missing	missing	ATCC	prostate cancer	Teniposide	HTB-81	DU145.Teniposide.24hr
SAMN27110222	SRR19983049	2023-04-24T18:39:03Z	2022-07-05T14:52:38Z	3869838	191889128	0	49	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983049/SRR19983049.lite.1	SRX16025093	GSM5985207	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705313	simple	9606	Homo sapiens	GSM5985207							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	1E50DB1FC219A412B918D3F9C3AF6355	5EEFB7C8CB89C04F8B6E87ADE80EF79F	27110222	du145_DU145PS2A_B10_SNX2112_0.02_24	Department of Systems Biology, Columbia University	9606	SRS13705313	GSM5985207	male	69	DU145	missing	missing	ATCC	prostate cancer	SNX2112	HTB-81	DU145.SNX2112.24hr
SAMN27110223	SRR19983050	2023-04-24T18:39:03Z	2022-07-07T05:30:39Z	3914192	194068104	0	49	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983050/SRR19983050.lite.1	SRX16025092	GSM5985206	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705312	simple	9606	Homo sapiens	GSM5985206							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	5D2C3C186144AE7B334061F2CC0F029C	87BCC91BA7FC91DCA93298BF912A2E10	27110223	du145_DU145PS2A_B9_Foretinib_0.225_24	Department of Systems Biology, Columbia University	9606	SRS13705312	GSM5985206	male	69	DU145	missing	missing	ATCC	prostate cancer	Foretinib	HTB-81	DU145.Foretinib.24hr
SAMN27110224	SRR19983051	2023-04-24T18:39:03Z	2022-07-07T04:26:40Z	4471545	221708329	0	49	98		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983051/SRR19983051.lite.1	SRX16025091	GSM5985205	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705311	simple	9606	Homo sapiens	GSM5985205							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	25A2EF377777E69DC0635D98B7970A8D	452AA65990A9402714F51F27A8C07AF7	27110224	du145_DU145PS2A_B8_KW2449_0.25_24	Department of Systems Biology, Columbia University	9606	SRS13705311	GSM5985205	male	69	DU145	missing	missing	ATCC	prostate cancer	KW2449	HTB-81	DU145.KW2449.24hr
SAMN27110225	SRR19983052	2023-04-24T18:39:03Z	2022-07-05T14:52:18Z	2454835	121697002	0	49	54		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983052/SRR19983052.lite.1	SRX16025090	GSM5985204	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705310	simple	9606	Homo sapiens	GSM5985204							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	B7AC587BDE3D1FEADE8C86EE226D3B6F	F0631FE6F309C611681A98EF572809B3	27110225	du145_DU145PS2A_B7_Motesanib_1_24	Department of Systems Biology, Columbia University	9606	SRS13705310	GSM5985204	male	69	DU145	missing	missing	ATCC	prostate cancer	Motesanib	HTB-81	DU145.Motesanib.24hr
SAMN27110226	SRR19983053	2023-04-24T18:39:03Z	2022-07-05T14:52:32Z	3135569	155462388	0	49	72		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19983/SRR19983053/SRR19983053.lite.1	SRX16025089	GSM5985203	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705309	simple	9606	Homo sapiens	GSM5985203							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	32B7CD75AA47444A2FB5782962405333	A4B5DC7885D84EA9CFF974699813C0DB	27110226	du145_DU145PS2A_B6_AZD1480_0.13_24	Department of Systems Biology, Columbia University	9606	SRS13705309	GSM5985203	male	69	DU145	missing	missing	ATCC	prostate cancer	AZD1480	HTB-81	DU145.AZD1480.24hr
SAMN27110227	SRR19983054	2023-04-24T18:39:03Z	2022-07-05T14:52:30Z	3455772	171207475	0	49	74		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983054/SRR19983054.lite.1	SRX16025088	GSM5985202	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705308	simple	9606	Homo sapiens	GSM5985202							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	E7C78E1E8A39BD4C0C064CE7445337D8	1E56FA99FE3F446D2036FCF04838C3C8	27110227	du145_DU145PS2A_B5_Saracatinib_1_24	Department of Systems Biology, Columbia University	9606	SRS13705308	GSM5985202	male	69	DU145	missing	missing	ATCC	prostate cancer	Saracatinib	HTB-81	DU145.Saracatinib.24hr
SAMN27110228	SRR19983055	2023-04-24T18:39:03Z	2022-07-05T14:52:30Z	3747681	185667029	0	49	80		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983055/SRR19983055.lite.1	SRX16025087	GSM5985201	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705307	simple	9606	Homo sapiens	GSM5985201							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	EE072B9817E42A1FBACE5C2F7FBD25FE	4B89E106E0742C6BEF7C7287696C3FB9	27110228	du145_DU145PS2A_B4_Cyclophosphamide_10_24	Department of Systems Biology, Columbia University	9606	SRS13705307	GSM5985201	male	69	DU145	missing	missing	ATCC	prostate cancer	Cyclophosphamide	HTB-81	DU145.Cyclophosphamide.24hr
SAMN27110229	SRR19983056	2023-04-24T18:39:03Z	2022-07-05T14:53:22Z	3497902	173338913	0	49	76		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983056/SRR19983056.lite.1	SRX16025086	GSM5985200	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705306	simple	9606	Homo sapiens	GSM5985200							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	DA0FE197491703F930BD5437EF020D6C	3E4482F15447B540326A7114648614BB	27110229	du145_DU145PS2A_B3_Dacarbazine_10_24	Department of Systems Biology, Columbia University	9606	SRS13705306	GSM5985200	male	69	DU145	missing	missing	ATCC	prostate cancer	Dacarbazine	HTB-81	DU145.Dacarbazine.24hr
SAMN27110230	SRR19983057	2023-04-24T18:39:03Z	2022-07-07T06:31:21Z	2814753	139514374	0	49	62		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983057/SRR19983057.lite.1	SRX16025085	GSM5985199	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705305	simple	9606	Homo sapiens	GSM5985199							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	236E38CD987319E46D36629F826AB468	56196E25FDD86971C7B4C10D31778279	27110230	du145_DU145PS2A_B2_DMSO_0_24	Department of Systems Biology, Columbia University	9606	SRS13705305	GSM5985199	male	69	DU145	missing	missing	ATCC	prostate cancer	DMSO	HTB-81	DU145.DMSO.24hr
SAMN27110231	SRR19983058	2023-04-24T18:39:03Z	2022-07-05T14:52:25Z	3023422	149805219	0	49	67		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983058/SRR19983058.lite.1	SRX16025084	GSM5985198	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705304	simple	9606	Homo sapiens	GSM5985198							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	5693C94E39D309ECEDFB709C9FE0F9B8	BFA51E2CF216F8790D5515004C1E6104	27110231	du145_DU145PS2A_B1_Melphalan_1_24	Department of Systems Biology, Columbia University	9606	SRS13705304	GSM5985198	male	69	DU145	missing	missing	ATCC	prostate cancer	Melphalan	HTB-81	DU145.Melphalan.24hr
SAMN27110232	SRR19983059	2023-04-24T18:39:03Z	2022-07-05T14:52:23Z	2672593	132481181	0	49	60		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983059/SRR19983059.lite.1	SRX16025083	GSM5985197	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705303	simple	9606	Homo sapiens	GSM5985197							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	2873D86DC706208B705BED821E6BC456	5199CCF91DA0C8CE842062F960F8E4EB	27110232	du145_DU145PS2A_A12_Megestrol_0.045_24	Department of Systems Biology, Columbia University	9606	SRS13705303	GSM5985197	male	69	DU145	missing	missing	ATCC	prostate cancer	Megestrol	HTB-81	DU145.Megestrol.24hr
SAMN27110233	SRR19983060	2023-04-24T18:39:03Z	2022-07-05T14:52:17Z	2875635	142529235	0	49	63		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19983/SRR19983060/SRR19983060.lite.1	SRX16025082	GSM5985196	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705302	simple	9606	Homo sapiens	GSM5985196							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	94E3BE1838F7A571F317C601B68679AF	EA4BF2ADADF7057C3931C80A8A22E642	27110233	du145_DU145PS2A_A11_Axitinib_0.14_24	Department of Systems Biology, Columbia University	9606	SRS13705302	GSM5985196	male	69	DU145	missing	missing	ATCC	prostate cancer	Axitinib	HTB-81	DU145.Axitinib.24hr
SAMN27110234	SRR19983061	2023-04-24T18:39:03Z	2022-07-05T14:51:56Z	1051024	52130986	0	49	24		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983061/SRR19983061.lite.1	SRX16025081	GSM5985195	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705301	simple	9606	Homo sapiens	GSM5985195							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	21D7103B22E69C48845CC83DD318F47B	70C619C4ECC1455B0A5E5EC6635FE79F	27110234	du145_DU145PS2A_A10_SB743921_0.075_24	Department of Systems Biology, Columbia University	9606	SRS13705301	GSM5985195	male	69	DU145	missing	missing	ATCC	prostate cancer	SB743921	HTB-81	DU145.SB743921.24hr
SAMN27110235	SRR19983062	2023-04-24T18:39:03Z	2022-07-07T07:34:50Z	2078202	103027821	0	49	45		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983062/SRR19983062.lite.1	SRX16025080	GSM5985194	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705300	simple	9606	Homo sapiens	GSM5985194							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	5D96B8DBA7799ECF1296DA4BC60C3405	C3E751BC12D23CEE62B26E951C3F70C7	27110235	du145_DU145PS2A_A9_MK2206_1_24	Department of Systems Biology, Columbia University	9606	SRS13705300	GSM5985194	male	69	DU145	missing	missing	ATCC	prostate cancer	MK2206	HTB-81	DU145.MK2206.24hr
SAMN27110236	SRR19983063	2023-04-24T18:39:03Z	2022-07-05T14:52:24Z	3714541	184100257	0	49	80		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19983/SRR19983063/SRR19983063.lite.1	SRX16025079	GSM5985193	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705299	simple	9606	Homo sapiens	GSM5985193							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	E6693CD15DD60989290427C7CAA9D23F	8BE6FA30C74FC93DB5AADAC728AE0CCC	27110236	du145_DU145PS2A_A8_Cinacalcet_2_24	Department of Systems Biology, Columbia University	9606	SRS13705299	GSM5985193	male	69	DU145	missing	missing	ATCC	prostate cancer	Cinacalcet	HTB-81	DU145.Cinacalcet.24hr
SAMN27110237	SRR19983064	2023-04-24T18:39:03Z	2022-07-05T14:51:55Z	997907	49485433	0	49	22		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983064/SRR19983064.lite.1	SRX16025078	GSM5985192	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705298	simple	9606	Homo sapiens	GSM5985192							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	E1C4DC1100271EA29EE465251A42620E	85EAED75360D126FE7D4C70440BD3C79	27110237	du145_DU145PS2A_A7_Alpelisib_0.37_24	Department of Systems Biology, Columbia University	9606	SRS13705298	GSM5985192	male	69	DU145	missing	missing	ATCC	prostate cancer	Alpelisib	HTB-81	DU145.Alpelisib.24hr
SAMN27110238	SRR19983065	2023-04-24T18:39:03Z	2022-07-05T14:52:20Z	2499015	123944173	0	49	55		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19983/SRR19983065/SRR19983065.lite.1	SRX16025077	GSM5985191	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705297	simple	9606	Homo sapiens	GSM5985191							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	2828E95D3417459216F603D141A62DC5	4FACE3AA6BAD6CBAD195299E0B3E6B17	27110238	du145_DU145PS2A_A6_Bardoxolone Methyl_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705297	GSM5985191	male	69	DU145	missing	missing	ATCC	prostate cancer	Bardoxolone Methyl	HTB-81	DU145.Bardoxolone.Methyl.24hr
SAMN27110239	SRR19983066	2023-04-24T18:39:03Z	2022-07-05T14:52:03Z	1334726	66176441	0	49	29		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983066/SRR19983066.lite.1	SRX16025076	GSM5985190	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705296	simple	9606	Homo sapiens	GSM5985190							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	0714A49F0D1784F85C988BC4BAFF20EA	AC31C1D32F498A9E78E2FBFB4CCC47B4	27110239	du145_DU145PS2A_A5_FK866_0.00205_24	Department of Systems Biology, Columbia University	9606	SRS13705296	GSM5985190	male	69	DU145	missing	missing	ATCC	prostate cancer	FK866	HTB-81	DU145.FK866.24hr
SAMN27110240	SRR19983067	2023-04-24T18:39:03Z	2022-07-05T14:52:16Z	2559790	126873086	0	49	55		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19983/SRR19983067/SRR19983067.lite.1	SRX16025075	GSM5985189	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705295	simple	9606	Homo sapiens	GSM5985189							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	F1FF5F50737828FC2349D3D2BB2D86DC	387E8930B80CB58167B983D722FD7359	27110240	du145_DU145PS2A_A4_Vorinostat_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13705295	GSM5985189	male	69	DU145	missing	missing	ATCC	prostate cancer	Vorinostat	HTB-81	DU145.Vorinostat.24hr
SAMN27110241	SRR19983068	2023-04-24T18:39:03Z	2022-07-05T14:51:56Z	2123143	105258684	0	49	46		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19983/SRR19983068/SRR19983068.lite.1	SRX16025074	GSM5985188	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705294	simple	9606	Homo sapiens	GSM5985188							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	709B041BC083311A5929BB3ED257106C	AFB104C6E708EF838F1E99F96092BEE1	27110241	du145_DU145PS2A_A3_Erlotinib_3_24	Department of Systems Biology, Columbia University	9606	SRS13705294	GSM5985188	male	69	DU145	missing	missing	ATCC	prostate cancer	Erlotinib	HTB-81	DU145.Erlotinib.24hr
SAMN27110242	SRR19983069	2023-04-24T18:39:03Z	2022-07-07T05:30:17Z	2444415	121172164	0	49	53		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983069/SRR19983069.lite.1	SRX16025073	GSM5985187	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705293	simple	9606	Homo sapiens	GSM5985187							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	05D6E6CBF2B683CE730FB54B00978A55	2E45FF1317D22D758F3C028F3717A93E	27110242	du145_DU145PS2A_A2_DMSO_0_24	Department of Systems Biology, Columbia University	9606	SRS13705293	GSM5985187	male	69	DU145	missing	missing	ATCC	prostate cancer	DMSO	HTB-81	DU145.DMSO.24hr
SAMN27110243	SRR19983070	2023-04-24T18:39:03Z	2022-07-05T14:52:15Z	2732599	135442210	0	49	58		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19983/SRR19983070/SRR19983070.lite.1	SRX16025072	GSM5985186	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705292	simple	9606	Homo sapiens	GSM5985186							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	E08139E140229F6FE118B10166BEB7DF	D7F275C7A111266D3902C12D65A3A116	27110243	du145_DU145PS2A_A1_Mechlorethamine_1_24	Department of Systems Biology, Columbia University	9606	SRS13705292	GSM5985186	male	69	DU145	missing	missing	ATCC	prostate cancer	Mechlorethamine	HTB-81	DU145.Mechlorethamine.24hr
SAMN27110244	SRR19983071	2023-04-24T18:39:03Z	2022-07-05T14:52:14Z	2325128	115325568	0	49	53		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19983/SRR19983071/SRR19983071.lite.1	SRX16025071	GSM5985185	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705291	simple	9606	Homo sapiens	GSM5985185							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	6225E0629F590E3E703221AD382E67EB	1897EC67F9CA0B1529FCF5B3D16D60AD	27110244	du145_DU145PS1B_H12_Cabazitaxel_0.00065_24	Department of Systems Biology, Columbia University	9606	SRS13705291	GSM5985185	male	69	DU145	missing	missing	ATCC	prostate cancer	Cabazitaxel	HTB-81	DU145.Cabazitaxel.24hr
SAMN27110245	SRR19983072	2023-04-24T18:39:03Z	2022-07-07T05:29:59Z	1642358	81383612	0	49	37		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983072/SRR19983072.lite.1	SRX16025070	GSM5985184	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705290	simple	9606	Homo sapiens	GSM5985184							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	5D1AF4C58D1B084F8650224984CE16A9	166ECFF26D573F6CDC0A5C1E14F3565D	27110245	du145_DU145PS1B_H11_UNTREATED_0_24	Department of Systems Biology, Columbia University	9606	SRS13705290	GSM5985184	male	69	DU145	missing	missing	ATCC	prostate cancer	UNTREATED	HTB-81	DU145.UNTREATED.24hr
SAMN27110246	SRR19983073	2023-04-24T18:39:03Z	2022-07-05T14:52:10Z	1774338	87970047	0	49	43		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983073/SRR19983073.lite.1	SRX16025069	GSM5985183	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705289	simple	9606	Homo sapiens	GSM5985183							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	A8E87B523CA8C78419A901259FAC50B7	77CAF32B1D150851F1262830AE293E89	27110246	du145_DU145PS1B_H10_Bortezomib_0.015_24	Department of Systems Biology, Columbia University	9606	SRS13705289	GSM5985183	male	69	DU145	missing	missing	ATCC	prostate cancer	Bortezomib	HTB-81	DU145.Bortezomib.24hr
SAMN27110247	SRR19983074	2023-04-24T18:39:03Z	2022-07-05T14:52:10Z	2365793	117289051	0	49	54		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19983/SRR19983074/SRR19983074.lite.1	SRX16025068	GSM5985182	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705288	simple	9606	Homo sapiens	GSM5985182							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	B12FA9614F131F5689250B5611F9BECE	0C19C77BCC01F93276DAB969A4CA64F1	27110247	du145_DU145PS1B_H9_Trifluridine_1.5_24	Department of Systems Biology, Columbia University	9606	SRS13705288	GSM5985182	male	69	DU145	missing	missing	ATCC	prostate cancer	Trifluridine	HTB-81	DU145.Trifluridine.24hr
SAMN27110248	SRR19983075	2023-04-24T18:39:03Z	2022-07-05T14:52:27Z	2610888	129437955	0	49	61		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19983/SRR19983075/SRR19983075.lite.1	SRX16025067	GSM5985181	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13705287	simple	9606	Homo sapiens	GSM5985181							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	75A272EBE7A88BDBE07DC27FB14BA4E3	144D993797375AB2DD79127D6F346F2C	27110248	du145_DU145PS1B_H8_Temozolomide_10_24	Department of Systems Biology, Columbia University	9606	SRS13705287	GSM5985181	male	69	DU145	missing	missing	ATCC	prostate cancer	Temozolomide	HTB-81	DU145.Temozolomide.24hr
